Date,Campaign name,Ad group name,Advertising channel type,Cost (USD),Impressions,Clicks,CTR,CPC,Conversions,Total conversion value,Search impression share,Search budget lost impression share,Search rank lost impression share,BU,Source,Country,Source_Sheet,Ad set name,Campaign objective,Reach,Frequency,Link clicks,CTR (link click-through rate),CPC (cost per link click),Website purchases,Website conversion value,Website adds to cart,Website checkouts initiated,Website content views,Website purchase ROAS (return on advertising spend)
2022-01-29,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,471,3363.0,281.0,8.0,17.0,25.0,25431.0,34,0,1,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-29,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2543,972.0,345.0,35.0,7.0,0.0,0.0,8,0,2,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-29,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,1266,541.0,20.0,4.0,63.0,0.0,0.0,11,0,1,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-30,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,319,241.0,27.0,11.0,12.0,0.0,0.0,28,0,72,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-30,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,314,146.0,23.0,16.0,14.0,0.0,0.0,58,0,42,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-30,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,1245,565.0,26.0,5.0,48.0,0.0,0.0,13,0,87,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-30,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,2885,2051.0,160.0,8.0,18.0,33.0,33631.0,29,0,5,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-30,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2606,999.0,396.0,4.0,7.0,0.0,0.0,82,0,18,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-30,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,831,589.0,27.0,5.0,31.0,0.0,0.0,14,0,1,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-31,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,213,173.0,19.0,11.0,11.0,0.0,0.0,3,0,13,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-31,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,32,85.0,18.0,21.0,18.0,0.0,0.0,72,0,28,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-31,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,748,519.0,42.0,8.0,18.0,0.0,0.0,16,0,78,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-31,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1828,1903.0,179.0,9.0,1.0,0.0,0.0,35,0,58,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-31,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,13,662.0,199.0,3.0,7.0,225.0,127155.0,88,0,12,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-01-31,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,559,611.0,32.0,5.0,17.0,0.0,0.0,11,0,81,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-01,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,233,112.0,16.0,14.0,15.0,0.0,0.0,3,0,0,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-01,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,712,159.0,29.0,18.0,25.0,0.0,0.0,66,0,34,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-01,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,771,568.0,34.0,6.0,23.0,0.0,0.0,15,0,62,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-01,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,151,2462.0,187.0,8.0,8.0,0.0,0.0,28,0,58,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-01,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1873,1141.0,400.0,35.0,5.0,5.0,50862.0,81,0,2,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-01,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,174,499.0,16.0,3.0,11.0,0.0,0.0,11,0,72,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-02,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,216,223.0,19.0,9.0,11.0,0.0,0.0,27,0,45,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-02,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,61,233.0,42.0,18.0,15.0,0.0,0.0,74,0,26,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-02,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,855,483.0,26.0,5.0,33.0,0.0,0.0,15,0,57,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-02,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1424,2289.0,166.0,7.0,9.0,0.0,0.0,27,0,73,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-02,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,152,1237.0,452.0,37.0,3.0,375.0,912102.0,78,0,22,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-02,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,345,541.0,26.0,5.0,13.0,0.0,0.0,11,0,89,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-03,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,107,114.0,13.0,11.0,8.0,0.0,0.0,2,0,8,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-03,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1041,216.0,37.0,17.0,28.0,0.0,0.0,79,0,21,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-03,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,142,247.0,17.0,7.0,8.0,0.0,0.0,13,0,87,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-03,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,2135,3408.0,289.0,8.0,7.0,0.0,0.0,3,0,7,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-03,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2318,1267.0,436.0,34.0,5.0,0.0,0.0,84,0,16,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-03,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,82,613.0,29.0,5.0,3.0,0.0,0.0,1,0,9,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-04,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,105,97.0,14.0,14.0,8.0,0.0,0.0,19,0,81,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-04,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1687,236.0,63.0,27.0,27.0,0.0,0.0,86,0,14,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-04,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,84,299.0,10.0,3.0,8.0,0.0,0.0,13,0,87,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-04,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,3553,3993.0,352.0,9.0,1.0,0.0,0.0,33,0,67,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-04,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,338,1250.0,444.0,36.0,8.0,0.0,0.0,86,0,14,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-04,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,94,952.0,26.0,3.0,4.0,0.0,0.0,11,0,89,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-05,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,275,245.0,26.0,11.0,11.0,0.0,0.0,26,0,74,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-05,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1491,273.0,44.0,16.0,34.0,0.0,0.0,89,0,11,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-05,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,73,839.0,62.0,7.0,12.0,0.0,0.0,16,0,84,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-05,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,3054,3206.0,301.0,9.0,1.0,14.0,13173.0,32,0,29,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-05,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,3483,1095.0,395.0,36.0,9.0,57.0,52691.0,8,0,1,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-05,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,1842,3461.0,186.0,5.0,1.0,0.0,0.0,14,0,86,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-06,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,359,239.0,22.0,9.0,16.0,0.0,0.0,28,0,62,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-06,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1288,228.0,40.0,18.0,32.0,0.0,0.0,93,0,7,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-06,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,1616,1245.0,89.0,7.0,18.0,214.0,106008.0,16,0,84,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-06,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,257,3534.0,287.0,8.0,9.0,14.0,13173.0,36,0,62,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-06,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,3259,1073.0,406.0,38.0,8.0,0.0,0.0,85,0,13,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-06,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,568,2337.0,67.0,3.0,8.0,0.0,0.0,11,0,89,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-07,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,259,305.0,24.0,8.0,11.0,0.0,0.0,29,0,64,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-07,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2126,263.0,50.0,19.0,43.0,0.0,0.0,93,0,7,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-07,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,2196,1465.0,117.0,8.0,19.0,0.0,0.0,15,0,49,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-07,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1856,2918.0,232.0,8.0,8.0,114.0,105383.0,29,0,44,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-07,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2332,1055.0,418.0,4.0,6.0,0.0,0.0,8,0,6,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-07,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,8,3529.0,130.0,4.0,6.0,0.0,0.0,13,0,87,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-08,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,296,163.0,23.0,14.0,13.0,25.0,23254.0,25,0,49,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-08,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2752,266.0,56.0,21.0,49.0,0.0,0.0,94,0,6,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-08,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,1379,1212.0,85.0,7.0,16.0,0.0,0.0,15,0,52,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-08,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1638,2782.0,281.0,1.0,6.0,325.0,64696.0,3,0,68,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-08,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2337,1142.0,435.0,38.0,5.0,6.0,354685.0,81,0,1,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-08,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,1843,3938.0,208.0,5.0,9.0,0.0,0.0,13,0,81,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-09,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,99,197.0,12.0,6.0,8.0,0.0,0.0,26,0,74,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-09,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1868,269.0,50.0,19.0,37.0,3.0,18444.0,94,0,6,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-09,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,1204,1060.0,74.0,7.0,16.0,0.0,0.0,15,0,71,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-09,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1626,2789.0,255.0,9.0,6.0,0.0,0.0,3,0,7,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-09,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2322,1056.0,438.0,41.0,5.0,0.0,0.0,77,0,12,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-09,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,1783,3772.0,188.0,5.0,9.0,0.0,0.0,14,0,86,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-10,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,82,209.0,16.0,8.0,5.0,0.0,0.0,25,0,75,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-10,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2345,282.0,60.0,21.0,39.0,0.0,0.0,94,0,5,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-10,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,1003,969.0,74.0,8.0,14.0,0.0,0.0,17,0,78,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-10,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,3705,3962.0,362.0,9.0,1.0,0.0,0.0,34,0,66,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-10,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2171,1094.0,436.0,4.0,5.0,75.0,69568.0,85,0,9,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-10,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,947,2886.0,115.0,4.0,8.0,0.0,0.0,12,0,88,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-11,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,284,143.0,19.0,13.0,15.0,0.0,0.0,22,0,16,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-11,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,224,274.0,46.0,17.0,49.0,0.0,0.0,9,0,5,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-11,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,447,572.0,32.0,6.0,14.0,0.0,0.0,15,0,64,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-11,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,3136,3810.0,330.0,9.0,1.0,25.0,23254.0,33,0,37,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-11,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2092,1026.0,409.0,4.0,5.0,2.0,815396.0,83,0,17,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-11,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,703,2496.0,89.0,4.0,8.0,0.0,0.0,11,0,89,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-12,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,181,257.0,25.0,1.0,7.0,5.0,46509.0,29,0,64,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-12,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,182,300.0,56.0,19.0,33.0,0.0,0.0,92,0,8,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-12,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,561,582.0,42.0,7.0,13.0,0.0,0.0,15,0,85,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-12,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,3532,4012.0,389.0,1.0,9.0,25.0,18298.0,35,0,59,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-12,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1901,967.0,368.0,38.0,5.0,0.0,0.0,85,0,15,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-12,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,678,2130.0,94.0,4.0,7.0,3.0,56038.0,11,0,89,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-13,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,261,294.0,22.0,7.0,12.0,0.0,0.0,31,0,4,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-13,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1795,241.0,51.0,21.0,35.0,25.0,139527.0,95,0,5,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-13,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,857,819.0,62.0,8.0,14.0,0.0,0.0,16,0,65,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-13,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,2531,2457.0,243.0,1.0,1.0,2.0,18604.0,31,0,14,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-13,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,3354,1022.0,417.0,41.0,8.0,305.0,176634.0,8,0,11,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-13,JMA.ASUS.CO.Notebook.eshop.CONV_Search_Google.AdWords_CO_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,1375,2744.0,125.0,5.0,11.0,0.0,0.0,12,0,29,Notebook,JMA,ACCO,Google CO,,,,,,,,,,,,,
2022-02-14,JMA.ASUS.CO.Gaming.eshop.CONV_Search_Google.AdWords_CO_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,257,348.0,31.0,9.0,8.0,0.0,0.0,34,0,55,Gaming,JMA,ACCO,Google CO,,,,,,,,,,,,,
